dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
train,2,0,53560,53560,86986,31,14,816,7.75,1,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,31,14,816,7.75,1,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,32,14,454,6.5,1,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,32,14,454,6.5,1,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,33,14,505,7.5,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,33,14,505,7.5,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,34,14,2591,7.75,3,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,34,14,2591,7.75,3,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,35,14,840,5.0,5,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,35,14,840,5.0,5,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,36,14,505,7.0,3,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,36,14,505,7.0,3,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,37,14,831,6.75,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,37,14,831,6.75,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,38,14,2848,7.25,2,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,38,14,2848,7.25,2,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,39,14,756,5.0,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,39,14,756,5.0,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,40,14,1638,6.5,1,22,9,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,40,14,1638,6.5,1,22,9,104.0,2,52.0,106.0,54.0,1.962962962962963,54.0,0.5,26.0,54.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,41,14,695,7.25,9,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,41,14,695,7.25,9,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,42,14,831,6.5,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,42,14,831,6.5,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,43,14,756,7.0,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,43,14,756,7.0,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,44,14,2565,7.5,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,44,14,2565,7.5,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,45,14,1638,7.5,1,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,45,14,1638,7.5,1,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,46,14,1936,7.5,1,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,46,14,1936,7.5,1,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,47,14,756,8.0,2,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,47,14,756,8.0,2,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,48,14,2013,7.25,1,22,11,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,48,14,2013,7.25,1,22,11,84.0,2,42.0,106.0,64.0,1.65625,64.0,0.5,21.0,64.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,49,14,2876,8.0,1,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,49,14,2876,8.0,1,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,50,14,2565,8.0,1,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,50,14,2565,8.0,1,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,51,14,2821,8.0,1,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,51,14,2821,8.0,1,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,52,14,756,7.0,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,52,14,756,7.0,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,53,14,1936,6.0,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,53,14,1936,6.0,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,54,14,756,7.75,1,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,54,14,756,7.75,1,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,55,14,2071,7.5,2,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,55,14,2071,7.5,2,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,56,14,756,7.0,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,56,14,756,7.0,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,57,14,756,6.5,1,22,11,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,57,14,756,6.5,1,22,11,84.0,2,42.0,106.0,64.0,1.65625,64.0,0.5,21.0,64.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,58,14,2064,7.5,3,22,9,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,58,14,2064,7.5,3,22,9,104.0,2,52.0,106.0,54.0,1.962962962962963,54.0,0.5,26.0,54.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,59,14,807,6.5,1,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,59,14,807,6.5,1,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,60,14,783,7.5,1,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,60,14,783,7.5,1,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,61,14,2856,7.5,1,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,61,14,2856,7.5,1,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,62,14,2876,6.5,2,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,62,14,2876,6.5,2,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,63,14,756,7.25,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,63,14,756,7.25,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,64,14,1936,6.5,1,22,9,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,64,14,1936,6.5,1,22,9,104.0,2,52.0,106.0,54.0,1.962962962962963,54.0,0.5,26.0,54.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,65,14,690,6.5,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,65,14,690,6.5,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,66,14,1936,5.25,1,22,9,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,66,14,1936,5.25,1,22,9,104.0,2,52.0,106.0,54.0,1.962962962962963,54.0,0.5,26.0,54.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,67,14,1877,6.5,2,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,67,14,1877,6.5,2,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,68,14,807,7.0,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,68,14,807,7.0,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,69,14,690,7.25,1,22,9,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,69,14,690,7.25,1,22,9,104.0,2,52.0,106.0,54.0,1.962962962962963,54.0,0.5,26.0,54.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,70,14,756,7.75,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,70,14,756,7.75,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,71,14,756,7.25,2,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,71,14,756,7.25,2,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,72,14,887,5.5,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,72,14,887,5.5,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,73,14,807,5.5,1,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,73,14,807,5.5,1,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,74,14,807,5.5,1,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,74,14,807,5.5,1,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,75,14,871,7.25,2,22,11,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,75,14,871,7.25,2,22,11,84.0,2,42.0,106.0,64.0,1.65625,64.0,0.5,21.0,64.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,76,14,807,7.0,1,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,76,14,807,7.0,1,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,77,14,2718,7.75,2,22,11,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,77,14,2718,7.75,2,22,11,84.0,2,42.0,106.0,64.0,1.65625,64.0,0.5,21.0,64.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,78,14,653,7.0,1,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,78,14,653,7.0,1,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,79,14,871,7.5,1,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,79,14,871,7.5,1,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,80,14,756,6.75,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,80,14,756,6.75,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,81,14,600,7.0,1,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,81,14,600,7.0,1,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,82,14,653,6.75,1,22,12,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,82,14,653,6.75,1,22,12,74.0,2,37.0,106.0,69.0,1.536231884057971,69.0,0.5,18.5,69.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,83,14,2718,7.75,2,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,83,14,2718,7.75,2,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,84,14,653,5.25,2,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,84,14,653,5.25,2,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,85,14,1877,5.25,1,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,85,14,1877,5.25,1,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,86,14,653,7.75,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,86,14,653,7.75,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,87,14,653,7.75,1,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,87,14,653,7.75,1,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,88,14,653,7.75,2,22,11,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,88,14,653,7.75,2,22,11,84.0,2,42.0,106.0,64.0,1.65625,64.0,0.5,21.0,64.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,89,14,2718,7.0,1,22,11,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,89,14,2718,7.0,1,22,11,84.0,2,42.0,106.0,64.0,1.65625,64.0,0.5,21.0,64.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,90,14,2718,6.75,1,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,90,14,2718,6.75,1,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,91,14,756,7.0,1,22,9,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,91,14,756,7.0,1,22,9,104.0,2,52.0,106.0,54.0,1.962962962962963,54.0,0.5,26.0,54.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,92,14,2718,7.0,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,92,14,2718,7.0,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,93,14,786,7.0,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,93,14,786,7.0,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,94,14,758,7.25,3,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,94,14,758,7.25,3,22,5,144.0,2,72.0,106.0,34.0,3.117647058823529,34.0,0.5,36.0,34.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,95,14,2718,5.25,2,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,95,14,2718,5.25,2,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,96,14,1127,5.25,1,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,96,14,1127,5.25,1,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,97,14,793,7.0,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,97,14,793,7.0,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,98,14,756,7.0,1,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,98,14,756,7.0,1,22,4,154.0,2,77.0,106.0,29.0,3.655172413793104,29.0,0.5,38.5,29.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,99,14,680,7.0,1,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,99,14,680,7.0,1,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1,expanding,net_profit_fitness,expanding,rep_2
train,2,0,53560,53560,86986,100,14,734,5.5,1,22,11,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,2,0,53560,53560,86986,100,14,734,5.5,1,22,11,84.0,2,42.0,106.0,64.0,1.65625,64.0,0.5,21.0,64.0,1,expanding,net_profit_fitness,expanding,rep_2
train,3,0,86986,86986,125287,0,12,1128,9.0,3,27,5,257.0,7,257.0,393.0,136.0,2.889705882352941,102.0,0.4285714285714285,36.71428571428572,34.0,3,expanding,net_profit_fitness,expanding,rep_2
test,3,0,86986,86986,125287,0,12,1128,9.0,3,27,5,72.0,9,24.0,262.0,238.0,1.100840336134454,170.0,0.2222222222222222,2.6666666666666665,34.0,5,expanding,net_profit_fitness,expanding,rep_2
train,3,0,86986,86986,125287,1,15,3773,5.25,6,16,12,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0,expanding,net_profit_fitness,expanding,rep_2
test,3,0,86986,86986,125287,1,15,3773,5.25,6,16,12,-351.0,8,-117.0,228.0,345.0,0.6608695652173913,276.0,0.375,-14.625,69.0,4,expanding,net_profit_fitness,expanding,rep_2
train,3,0,86986,86986,125287,2,13,980,3.75,9,23,4,275.0,5,275.0,333.0,58.0,5.741379310344827,29.0,0.6,55.0,29.0,1,expanding,net_profit_fitness,expanding,rep_2
