dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition,analysis_generation,selected_generation
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,52,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,52,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,53,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,53,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,54,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,54,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,55,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,55,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,56,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,56,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,57,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,57,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,58,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,58,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,59,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,59,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,60,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,60,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,61,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,61,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,62,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,62,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,63,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,63,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,64,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,64,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,65,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,65,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,66,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,66,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,67,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,67,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,68,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,68,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,69,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,69,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,70,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,70,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,71,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,71,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,72,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,72,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,73,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,73,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,74,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,74,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,75,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,75,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,76,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,76,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,77,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,77,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,78,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,78,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,79,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,79,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,80,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,80,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,81,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,81,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,82,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,82,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,83,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,83,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,84,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,84,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,85,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,85,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,86,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,86,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,87,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,87,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,88,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,88,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,89,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,89,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,90,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,90,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,91,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,91,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,92,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,92,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,93,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,93,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,94,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,94,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,95,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,95,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,96,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,96,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,97,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,97,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,98,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,98,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,99,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,99,13
test,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1,100,13
train,2,22406,125287,125287,130699,13,11,1372,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1,100,13
test,1,0,86986,86986,125287,0,13,1462,6.5,2,10,3,318.0,16,106.0,322.0,216.0,1.4907407407407407,120.0,0.4375,6.625,24.0,5,rolling,net_profit_fitness,3_days,rep_2,0,0
train,1,0,86986,86986,125287,0,13,1462,6.5,2,10,3,158.0,8,158.0,230.0,72.0,3.1944444444444446,24.0,0.625,19.75,24.0,1,rolling,net_profit_fitness,3_days,rep_2,0,0
test,1,0,86986,86986,125287,1,13,2378,5.5,7,23,11,-537.0,11,-179.0,333.0,512.0,0.650390625,401.0,0.2727272727272727,-16.272727272727273,64.0,5,rolling,net_profit_fitness,3_days,rep_2,1,1
train,1,0,86986,86986,125287,1,13,2378,5.5,7,23,11,205.0,5,205.0,333.0,128.0,2.6015625,64.0,0.6,41.0,64.0,1,rolling,net_profit_fitness,3_days,rep_2,1,1
test,1,0,86986,86986,125287,2,15,3229,3.0,5,16,3,324.0,8,108.0,228.0,120.0,1.9,96.0,0.375,13.5,24.0,4,rolling,net_profit_fitness,3_days,rep_2,2,2
train,1,0,86986,86986,125287,2,15,3229,3.0,5,16,3,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0,rolling,net_profit_fitness,3_days,rep_2,2,2
test,1,0,86986,86986,125287,2,15,3229,3.0,5,16,3,324.0,8,108.0,228.0,120.0,1.9,96.0,0.375,13.5,24.0,4,rolling,net_profit_fitness,3_days,rep_2,3,2
train,1,0,86986,86986,125287,2,15,3229,3.0,5,16,3,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0,rolling,net_profit_fitness,3_days,rep_2,3,2
test,1,0,86986,86986,125287,4,13,915,8.75,5,23,4,-609.0,7,-203.0,0.0,203.0,0.0,203.0,0.0,-29.0,29.0,7,rolling,net_profit_fitness,3_days,rep_2,4,4
train,1,0,86986,86986,125287,4,13,915,8.75,5,23,4,275.0,5,275.0,333.0,58.0,5.741379310344827,29.0,0.6,55.0,29.0,1,rolling,net_profit_fitness,3_days,rep_2,4,4
test,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,rolling,net_profit_fitness,3_days,rep_2,5,5
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2,5,5
test,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,rolling,net_profit_fitness,3_days,rep_2,6,5
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2,6,5
test,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,rolling,net_profit_fitness,3_days,rep_2,7,5
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2,7,5
test,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,rolling,net_profit_fitness,3_days,rep_2,8,5
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2,8,5
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,9,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2,9,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,10,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2,10,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,11,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2,11,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,12,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2,12,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,13,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2,13,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,14,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2,14,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,15,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2,15,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2,16,9
