dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
test,2,22406,125287,125287,130699,47,11,1447,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,48,11,1418,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,48,11,1418,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,49,11,1418,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,49,11,1418,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,50,11,1318,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,50,11,1318,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,51,11,1447,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,51,11,1447,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,52,11,1318,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,52,11,1318,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,53,11,1389,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,53,11,1389,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,54,11,1403,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,54,11,1403,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,55,11,1316,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,55,11,1316,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,56,11,1447,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,56,11,1447,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,57,11,1447,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,57,11,1447,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,58,11,1389,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,58,11,1389,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,59,11,1447,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,59,11,1447,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,60,11,1389,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,60,11,1389,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,61,11,1447,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,61,11,1447,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,62,11,1389,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,62,11,1389,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,63,11,1447,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,63,11,1447,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,64,11,1389,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,64,11,1389,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,65,11,1389,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,65,11,1389,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,66,11,1447,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,66,11,1447,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,67,11,1331,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,67,11,1331,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,68,11,1447,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,68,11,1447,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,69,11,1372,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,69,11,1372,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,70,11,1430,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,70,11,1430,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,71,11,1331,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,71,11,1331,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,72,11,1418,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,72,11,1418,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,73,11,1418,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,73,11,1418,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,74,11,1447,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,74,11,1447,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,75,11,1345,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,75,11,1345,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,76,11,1447,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,76,11,1447,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,77,11,1447,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,77,11,1447,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,78,11,1447,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,78,11,1447,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,79,11,1447,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,79,11,1447,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,80,11,1417,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,80,11,1417,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,81,11,1389,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,81,11,1389,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,82,11,1276,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,82,11,1276,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,83,11,1447,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,83,11,1447,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,84,11,1417,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,84,11,1417,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,85,11,1447,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,85,11,1447,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,86,11,1302,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,86,11,1302,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,87,11,1345,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,87,11,1345,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,88,11,1331,9.0,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,88,11,1331,9.0,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,89,11,1417,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,89,11,1417,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,90,11,1447,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,90,11,1447,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,91,11,1417,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,91,11,1417,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,92,11,1345,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,92,11,1345,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,93,11,1304,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,93,11,1304,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,94,11,1317,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,94,11,1317,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,95,11,1305,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,95,11,1305,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,96,11,1317,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,96,11,1317,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,97,11,1331,9.75,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,97,11,1331,9.75,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,98,11,1417,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,98,11,1417,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,99,11,1418,9.25,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,99,11,1418,9.25,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,100,11,1317,9.5,5,13,2,561.0,21,561.0,732.0,171.0,4.280701754385965,57.0,0.5714285714285714,26.714285714285715,19.0,3,rolling,net_profit_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,100,11,1317,9.5,5,13,2,-3000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,0,13,1462,6.5,2,10,3,158.0,8,158.0,230.0,72.0,3.1944444444444446,24.0,0.625,19.75,24.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,0,13,1462,6.5,2,10,3,318.0,16,106.0,322.0,216.0,1.4907407407407407,120.0,0.4375,6.625,24.0,5,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,1,13,2378,5.5,7,23,11,205.0,5,205.0,333.0,128.0,2.6015625,64.0,0.6,41.0,64.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,1,13,2378,5.5,7,23,11,-537.0,11,-179.0,333.0,512.0,0.650390625,401.0,0.2727272727272727,-16.272727272727273,64.0,5,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,2,15,3229,3.0,5,16,3,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,2,15,3229,3.0,5,16,3,324.0,8,108.0,228.0,120.0,1.9,96.0,0.375,13.5,24.0,4,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,3,15,2660,4.75,5,16,2,228.0,3,228.0,228.0,0.0,inf,0.0,1.0,76.0,0.0,0,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,3,15,2660,4.75,5,16,2,399.0,8,133.0,228.0,95.0,2.4,76.0,0.375,16.625,19.0,4,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,4,13,915,8.75,5,23,4,275.0,5,275.0,333.0,58.0,5.741379310344827,29.0,0.6,55.0,29.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,4,13,915,8.75,5,23,4,-609.0,7,-203.0,0.0,203.0,0.0,203.0,0.0,-29.0,29.0,7,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,6,13,413,3.25,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,6,13,413,3.25,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,7,13,413,3.0,5,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,7,13,413,3.0,5,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,8,13,413,3.25,7,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,8,13,413,3.25,7,23,3,378.0,6,126.0,222.0,96.0,2.3125,48.0,0.3333333333333333,21.0,24.0,2,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,10,13,413,3.25,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,10,13,413,3.25,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,11,13,413,3.25,8,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,11,13,413,3.25,8,23,2,438.0,6,146.0,222.0,76.0,2.921052631578948,38.0,0.3333333333333333,24.33333333333333,19.0,2,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,12,13,413,4.75,8,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,12,13,413,4.75,8,23,2,438.0,6,146.0,222.0,76.0,2.921052631578948,38.0,0.3333333333333333,24.33333333333333,19.0,2,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,13,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2
test,1,0,86986,86986,125287,13,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,rolling,net_profit_fitness,3_days,rep_2
train,1,0,86986,86986,125287,14,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,net_profit_fitness,3_days,rep_2
