generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter,walk_forward_type,fitness_function,train_size,repetition
26,2,22406,53560,53560,86986,408.0,363.6667112580502,387.57192880806014,-6.324555320336759,88.84837893495951,414.3245553203368,3,rolling,losing_streak_fitness,1_day,rep_3
27,2,22406,53560,53560,86986,408.0,360.4289519320186,387.57192880806014,10.5,102.6924432706832,397.5,4,rolling,losing_streak_fitness,1_day,rep_3
28,2,22406,53560,53560,86986,408.0,360.18703066540286,408.0,-5.2704627669473,98.69592289030842,413.2704627669473,5,rolling,losing_streak_fitness,1_day,rep_3
29,2,22406,53560,53560,86986,408.0,367.44452509253847,408.0,10.5,103.62821796149645,397.5,6,rolling,losing_streak_fitness,1_day,rep_3
30,2,22406,53560,53560,86986,408.0,354.10940618297974,408.0,-5.2704627669473,119.26191262036356,413.2704627669473,7,rolling,losing_streak_fitness,1_day,rep_3
31,2,22406,53560,53560,86986,408.0,375.9316127854431,408.0,10.5,88.03021795663582,397.5,8,rolling,losing_streak_fitness,1_day,rep_3
32,2,22406,53560,53560,86986,408.0,370.2655014940789,408.0,10.5,100.4935711100998,397.5,9,rolling,losing_streak_fitness,1_day,rep_3
33,2,22406,53560,53560,86986,408.0,381.7110557701124,408.0,10.5,79.74936276535952,397.5,10,rolling,losing_streak_fitness,1_day,rep_3
34,2,22406,53560,53560,86986,408.0,383.5940126642039,408.0,-5.2704627669473,85.17101765528385,413.2704627669473,11,rolling,losing_streak_fitness,1_day,rep_3
35,2,22406,53560,53560,86986,408.0,357.42443740171234,408.0,-5.2704627669473,113.77722591141428,413.2704627669473,12,rolling,losing_streak_fitness,1_day,rep_3
36,2,22406,53560,53560,86986,408.0,382.6254582035126,408.0,10.5,84.83119098322722,397.5,13,rolling,losing_streak_fitness,1_day,rep_3
37,2,22406,53560,53560,86986,408.0,383.3988201480567,408.0,-5.2704627669473,76.76753073143531,413.2704627669473,14,rolling,losing_streak_fitness,1_day,rep_3
38,2,22406,53560,53560,86986,408.0,368.416481790449,408.0,10.5,101.06889764619709,397.5,15,rolling,losing_streak_fitness,1_day,rep_3
39,2,22406,53560,53560,86986,408.0,357.6229824274677,408.0,-5.2704627669473,115.7127414962297,413.2704627669473,16,rolling,losing_streak_fitness,1_day,rep_3
40,2,22406,53560,53560,86986,408.0,368.7459651876957,408.0,-5.2704627669473,103.16874345595048,413.2704627669473,17,rolling,losing_streak_fitness,1_day,rep_3
41,2,22406,53560,53560,86986,408.0,383.0066333727639,408.0,-5.2704627669473,77.29990190975823,413.2704627669473,18,rolling,losing_streak_fitness,1_day,rep_3
42,2,22406,53560,53560,86986,408.0,367.4761473050768,408.0,-5.2704627669473,105.4252267622068,413.2704627669473,19,rolling,losing_streak_fitness,1_day,rep_3
43,2,22406,53560,53560,86986,408.0,376.9118315548883,408.0,-5.2704627669473,83.48100374349845,413.2704627669473,20,rolling,losing_streak_fitness,1_day,rep_3
44,2,22406,53560,53560,86986,408.0,365.28188878397833,408.0,-5.2704627669473,103.7822963336601,413.2704627669473,21,rolling,losing_streak_fitness,1_day,rep_3
45,2,22406,53560,53560,86986,408.0,371.3380321802013,408.0,-5.2704627669473,99.65592594334426,413.2704627669473,22,rolling,losing_streak_fitness,1_day,rep_3
46,2,22406,53560,53560,86986,408.0,378.2361965628386,408.0,-5.2704627669473,81.34383314346142,413.2704627669473,23,rolling,losing_streak_fitness,1_day,rep_3
47,2,22406,53560,53560,86986,408.0,372.2575340389707,408.0,29.184927616836735,97.58220896684315,378.8150723831633,24,rolling,losing_streak_fitness,1_day,rep_3
48,2,22406,53560,53560,86986,408.0,376.31425389419314,408.0,10.5,88.27908105877918,397.5,25,rolling,losing_streak_fitness,1_day,rep_3
49,2,22406,53560,53560,86986,408.0,383.40446672643486,408.0,36.74159011861686,78.6028310933397,371.2584098813832,26,rolling,losing_streak_fitness,1_day,rep_3
50,2,22406,53560,53560,86986,408.0,381.735407921796,408.0,10.5,80.65567487722869,397.5,27,rolling,losing_streak_fitness,1_day,rep_3
51,2,22406,53560,53560,86986,408.0,371.5804456553828,408.0,-5.2704627669473,104.13200320703874,413.2704627669473,28,rolling,losing_streak_fitness,1_day,rep_3
52,2,22406,53560,53560,86986,408.0,365.5096218915715,408.0,10.5,106.92993958679844,397.5,29,rolling,losing_streak_fitness,1_day,rep_3
53,2,22406,53560,53560,86986,408.0,388.563967146174,408.0,10.5,68.61352665820505,397.5,30,rolling,losing_streak_fitness,1_day,rep_3
54,2,22406,53560,53560,86986,408.0,362.75106022443526,408.0,-5.2704627669473,115.08203705627906,413.2704627669473,31,rolling,losing_streak_fitness,1_day,rep_3
55,2,22406,53560,53560,86986,408.0,367.66601165030914,408.0,-5.2704627669473,102.46308369698346,413.2704627669473,32,rolling,losing_streak_fitness,1_day,rep_3
56,2,22406,53560,53560,86986,408.0,371.7389370670377,408.0,10.5,106.4085858889636,397.5,33,rolling,losing_streak_fitness,1_day,rep_3
57,2,22406,53560,53560,86986,408.0,378.8588255892181,408.0,-5.2704627669473,81.27134674836161,413.2704627669473,34,rolling,losing_streak_fitness,1_day,rep_3
58,2,22406,53560,53560,86986,408.0,384.1961659344884,408.0,-5.2704627669473,75.6472635879498,413.2704627669473,35,rolling,losing_streak_fitness,1_day,rep_3
59,2,22406,53560,53560,86986,408.0,359.57635756617657,408.0,-5.2704627669473,119.79699286474356,413.2704627669473,36,rolling,losing_streak_fitness,1_day,rep_3
60,2,22406,53560,53560,86986,408.0,387.0049762003122,408.0,36.74159011861686,71.52841517084767,371.2584098813832,37,rolling,losing_streak_fitness,1_day,rep_3
61,2,22406,53560,53560,86986,408.0,371.9817763200181,408.0,29.184927616836735,91.0402351032682,378.8150723831633,38,rolling,losing_streak_fitness,1_day,rep_3
62,2,22406,53560,53560,86986,408.0,371.44061372237616,408.0,10.5,94.18948068319168,397.5,39,rolling,losing_streak_fitness,1_day,rep_3
63,2,22406,53560,53560,86986,408.0,379.9235248014793,408.0,-5.2704627669473,84.27164185448432,413.2704627669473,40,rolling,losing_streak_fitness,1_day,rep_3
64,2,22406,53560,53560,86986,408.0,357.5835756324099,408.0,-5.2704627669473,117.86064421710518,413.2704627669473,41,rolling,losing_streak_fitness,1_day,rep_3
65,2,22406,53560,53560,86986,408.0,379.7086009783272,408.0,10.5,88.91065869006896,397.5,42,rolling,losing_streak_fitness,1_day,rep_3
66,2,22406,53560,53560,86986,408.0,385.3780949814877,408.0,10.5,74.09895602163746,397.5,43,rolling,losing_streak_fitness,1_day,rep_3
67,2,22406,53560,53560,86986,408.0,345.485293254289,408.0,-5.2704627669473,134.24794347041603,413.2704627669473,44,rolling,losing_streak_fitness,1_day,rep_3
68,2,22406,53560,53560,86986,408.0,385.0439783653809,408.0,10.5,82.72070751205709,397.5,45,rolling,losing_streak_fitness,1_day,rep_3
69,2,22406,53560,53560,86986,408.0,375.2692892187313,408.0,29.184927616836735,96.1339655628475,378.8150723831633,46,rolling,losing_streak_fitness,1_day,rep_3
70,2,22406,53560,53560,86986,408.0,384.1763892598332,408.0,-5.2704627669473,83.59757091443517,413.2704627669473,47,rolling,losing_streak_fitness,1_day,rep_3
71,2,22406,53560,53560,86986,408.0,379.6740345845659,408.0,-5.2704627669473,84.74338676560633,413.2704627669473,48,rolling,losing_streak_fitness,1_day,rep_3
72,2,22406,53560,53560,86986,408.0,380.6435535384508,408.0,-5.2704627669473,80.10958998863002,413.2704627669473,49,rolling,losing_streak_fitness,1_day,rep_3
73,2,22406,53560,53560,86986,408.0,374.5294544079818,408.0,-5.2704627669473,99.14283095130315,413.2704627669473,50,rolling,losing_streak_fitness,1_day,rep_3
74,2,22406,53560,53560,86986,408.0,376.253562897569,408.0,10.5,93.54404864092292,397.5,51,rolling,losing_streak_fitness,1_day,rep_3
75,2,22406,53560,53560,86986,408.0,383.262466526393,408.0,10.5,78.07041504121885,397.5,52,rolling,losing_streak_fitness,1_day,rep_3
76,2,22406,53560,53560,86986,408.0,379.3859478255092,408.0,10.5,77.53766432650626,397.5,53,rolling,losing_streak_fitness,1_day,rep_3
77,2,22406,53560,53560,86986,408.0,376.497171722555,408.0,-5.2704627669473,87.22207161683723,413.2704627669473,54,rolling,losing_streak_fitness,1_day,rep_3
78,2,22406,53560,53560,86986,408.0,380.7455309209933,408.0,-5.2704627669473,87.82391258406436,413.2704627669473,55,rolling,losing_streak_fitness,1_day,rep_3
79,2,22406,53560,53560,86986,408.0,381.2940385325489,408.0,-5.2704627669473,80.16936905491745,413.2704627669473,56,rolling,losing_streak_fitness,1_day,rep_3
80,2,22406,53560,53560,86986,408.0,369.0524029020663,408.0,-5.2704627669473,103.50309593492544,413.2704627669473,57,rolling,losing_streak_fitness,1_day,rep_3
81,2,22406,53560,53560,86986,408.0,374.485147349912,408.0,-5.2704627669473,99.82885943491227,413.2704627669473,58,rolling,losing_streak_fitness,1_day,rep_3
82,2,22406,53560,53560,86986,408.0,364.52178699221935,408.0,-5.2704627669473,103.02868701282178,413.2704627669473,59,rolling,losing_streak_fitness,1_day,rep_3
83,2,22406,53560,53560,86986,408.0,378.7649756565626,408.0,-5.2704627669473,94.74692893989317,413.2704627669473,60,rolling,losing_streak_fitness,1_day,rep_3
84,2,22406,53560,53560,86986,408.0,374.9309443241694,408.0,-5.2704627669473,95.15302653561032,413.2704627669473,61,rolling,losing_streak_fitness,1_day,rep_3
