dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
test,2,22406,125287,125287,130699,37,12,1670,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,38,12,1712,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,38,12,1712,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,39,12,1484,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,39,12,1484,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,40,12,1586,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,40,12,1586,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,41,12,1634,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,41,12,1634,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,42,12,1670,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,42,12,1670,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,43,12,1569,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,43,12,1569,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,44,12,1670,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,44,12,1670,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,45,12,1633,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,45,12,1633,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,46,12,1653,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,46,12,1653,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,47,12,1586,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,47,12,1586,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,48,12,1633,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,48,12,1633,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,49,12,1336,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,49,12,1336,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,50,12,1670,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,50,12,1670,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,51,12,1670,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,51,12,1670,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,52,12,1586,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,52,12,1586,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,53,12,1633,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,53,12,1633,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,54,12,1633,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,54,12,1633,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,55,12,1633,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,55,12,1633,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,56,12,1586,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,56,12,1586,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,57,12,1380,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,57,12,1380,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,58,12,1665,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,58,12,1665,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,59,12,1670,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,59,12,1670,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,60,12,1471,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,60,12,1471,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,61,12,1586,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,61,12,1586,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,62,12,1570,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,62,12,1570,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,63,12,1726,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,63,12,1726,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,64,12,1670,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,64,12,1670,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,65,12,1535,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,65,12,1535,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,66,12,1586,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,66,12,1586,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,67,12,1670,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,67,12,1670,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,68,12,1586,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,68,12,1586,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,69,12,1670,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,69,12,1670,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,70,12,1500,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,70,12,1500,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,71,12,1665,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,71,12,1665,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,72,12,1665,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,72,12,1665,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,73,12,1471,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,73,12,1471,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,74,12,1603,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,74,12,1603,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,75,12,1471,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,75,12,1471,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,76,12,1535,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,76,12,1535,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,77,12,1457,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,77,12,1457,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,78,12,1518,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,78,12,1518,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,79,12,1518,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,79,12,1518,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,80,12,1426,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,80,12,1426,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,81,12,1603,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,81,12,1603,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,82,12,1603,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,82,12,1603,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,83,12,1426,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,83,12,1426,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,84,12,1535,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,84,12,1535,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,85,12,1518,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,85,12,1518,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,86,12,1603,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,86,12,1603,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,87,12,1518,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,87,12,1518,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,88,12,1535,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,88,12,1535,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,89,12,1649,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,89,12,1649,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,90,12,1535,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,90,12,1535,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,91,12,1603,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,91,12,1603,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,92,12,1603,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,92,12,1603,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,93,12,1488,3.25,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,93,12,1488,3.25,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,94,12,1535,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,94,12,1535,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,95,12,1670,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,95,12,1670,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,96,12,1396,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,96,12,1396,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,97,12,1603,3.5,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,97,12,1603,3.5,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,98,12,1603,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,98,12,1603,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,99,12,1603,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,99,12,1603,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,2,22406,125287,125287,130699,100,12,1603,3.0,8,11,2,1112.0683432235628,24,454.0,663.0,209.0,3.172248803827751,38.0,0.5416666666666666,18.916666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_1
test,2,22406,125287,125287,130699,100,12,1603,3.0,8,11,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,losing_streak_fitness,3_days,rep_1
train,1,0,86986,86986,125287,0,14,2273,6.25,6,18,2,491.93495504995377,5,220.0,258.0,38.0,6.789473684210527,19.0,0.6,44.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_2
test,1,0,86986,86986,125287,0,14,2273,6.25,6,18,2,1120.5,9,249.0,344.0,95.0,3.621052631578948,38.0,0.4444444444444444,27.666666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_2
train,1,0,86986,86986,125287,1,14,2273,6.25,6,18,2,491.93495504995377,5,220.0,258.0,38.0,6.789473684210527,19.0,0.6,44.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_2
test,1,0,86986,86986,125287,1,14,2273,6.25,6,18,2,1120.5,9,249.0,344.0,95.0,3.621052631578948,38.0,0.4444444444444444,27.666666666666668,19.0,2,rolling,losing_streak_fitness,3_days,rep_2
