dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition,analysis_generation,selected_generation
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,10,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,10,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,11,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,11,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,12,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,12,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,13,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,13,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,14,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,14,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,15,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,15,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,16,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,16,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,17,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,17,6
test,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,18,6
train,4,86986,125287,125287,130699,6,9,3991,3.25,9,29,2,439.0,19,439.0,705.0,266.0,2.6503759398496243,133.0,0.2631578947368421,23.105263157894736,19.0,7,rolling,net_profit_fitness,1_day,rep_1,18,6
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,19,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,19,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,20,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,20,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,21,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,21,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,22,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,22,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,23,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,23,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,24,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,24,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,25,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,25,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,26,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,26,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,27,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,27,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,28,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,28,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,29,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,29,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,30,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,30,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,31,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,31,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,32,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,32,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,33,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,33,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,34,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,34,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,35,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,35,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,36,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,36,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,37,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,37,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,38,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,38,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,39,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,39,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,40,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,40,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,41,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,41,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,42,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,42,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,43,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,43,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,44,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,44,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,45,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,45,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,46,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,46,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,47,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,47,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,48,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,48,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,49,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,49,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,50,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,50,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,51,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,51,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,52,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,52,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,53,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,53,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,54,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,54,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,55,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,55,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,56,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,56,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,57,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,57,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,58,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,58,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,59,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,59,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,60,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,60,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,61,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,61,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,62,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,62,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,63,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,63,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,64,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,64,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,65,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,65,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,66,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,66,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,67,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,67,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,68,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,68,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,69,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,69,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,70,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,70,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,71,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,71,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,72,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,72,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,73,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,73,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,74,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,74,19
test,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,rolling,net_profit_fitness,1_day,rep_1,75,19
train,4,86986,125287,125287,130699,19,11,1552,3.5,10,24,2,447.0,12,447.0,580.0,133.0,4.360902255639098,57.0,0.4166666666666667,37.25,19.0,3,rolling,net_profit_fitness,1_day,rep_1,75,19
